order_id,origin_hub,destination_town,distance_km,vehicle_type,road_condition,weather,traffic_level,order_type,num_stops,package_weight_kg,rider_experience_years,time_of_day,day_of_week,is_weekend,network_signal,delivery_time_minutes
ORD13647,Birnin Kebbi Hub,Zuru,175.3,Keke (Tricycle),Unpaved,Harmattan Dust,Medium,Bulk Goods,0,39.0,0.4,Evening,Friday,False,Strong,891.3
ORD13648,Birnin Kebbi Hub,Bunza,38.6,Motorcycle,Unpaved,Rain,Low,Food,0,1.0,4.7,Morning,Friday,False,Weak,132.0
ORD13649,Birnin Kebbi Hub,Bunza,45.4,Motorcycle,Unpaved,Clear,Low,Parcel,0,1.1,4.2,Morning,Tuesday,False,Strong,103.7
ORD13650,Birnin Kebbi Hub,Birnin Kebbi,7.7,Keke (Tricycle),Paved,Harmattan Dust,Medium,Bulk Goods,1,22.5,2.4,Morning,Wednesday,False,Strong,66.8
ORD13651,Birnin Kebbi Hub,Zuru,185.3,Motorcycle,Unpaved,Clear,Medium,Parcel,4,6.3,6.5,Afternoon,Thursday,False,No Signal,498.4
ORD13652,Birnin Kebbi Hub,Kamba,160.7,Keke (Tricycle),Paved,Clear,Low,Food,0,1.4,4.4,Midday,Friday,False,Weak,283.5
ORD13653,Birnin Kebbi Hub,Jega,47.0,Motorcycle,Unpaved,Clear,Low,Parcel,0,3.5,3.5,Midday,Sunday,True,Strong,115.2
ORD13654,Birnin Kebbi Hub,Birnin Kebbi,3.6,Keke (Tricycle),Paved,Harmattan Dust,High,Food,2,0.7,1.8,Midday,Wednesday,False,No Signal,40.9
ORD13655,Birnin Kebbi Hub,Birnin Kebbi,6.1,Van,Paved,Clear,Low,Food,1,13.1,2.2,Morning,Sunday,True,Strong,40.3
ORD13656,Birnin Kebbi Hub,Jega,40.6,Motorcycle,Paved,Rain,Low,Bulk Goods,0,36.8,5.6,Morning,Friday,False,No Signal,95.9
ORD13657,Birnin Kebbi Hub,Birnin Kebbi,4.5,Motorcycle,Paved,Rain,Medium,Documents,1,7.0,1.7,Evening,Tuesday,False,Weak,27.5
ORD13658,Birnin Kebbi Hub,Jega,45.8,Keke (Tricycle),Paved,Clear,Low,Parcel,2,0.5,1.9,Midday,Saturday,True,Weak,112.3
ORD13659,Birnin Kebbi Hub,Bunza,46.5,Motorcycle,Unpaved,Clear,High,Parcel,0,1.6,0.5,Evening,Saturday,True,No Signal,193.1
ORD13660,Birnin Kebbi Hub,Birnin Kebbi,7.1,Motorcycle,Paved,Clear,Medium,Bulk Goods,1,23.0,4.3,Morning,Sunday,True,Strong,42.4
ORD13661,Birnin Kebbi Hub,Jega,59.3,Keke (Tricycle),Paved,Harmattan Dust,Medium,Parcel,0,1.3,5.2,Morning,Saturday,True,No Signal,179.7
ORD13662,Birnin Kebbi Hub,Zuru,206.9,Motorcycle,Paved,Clear,Medium,Bulk Goods,4,28.9,1.0,Midday,Friday,False,Weak,326.9
ORD13663,Birnin Kebbi Hub,Aliero,42.3,Motorcycle,Paved,Clear,Medium,Parcel,0,4.8,4.3,Afternoon,Sunday,True,No Signal,95.8
ORD13664,Birnin Kebbi Hub,Zuru,187.2,Motorcycle,Paved,Clear,High,Parcel,1,0.9,0.9,Morning,Tuesday,False,Weak,400.3
ORD13665,Birnin Kebbi Hub,Yauri,150.8,Motorcycle,Unpaved,Clear,Medium,Parcel,0,3.7,8.1,Midday,Sunday,True,Strong,373.2
ORD13666,Birnin Kebbi Hub,Birnin Kebbi,6.5,Keke (Tricycle),Paved,Harmattan Dust,High,Food,0,1.8,0.8,Morning,Thursday,False,No Signal,38.4
ORD13667,Birnin Kebbi Hub,Argungu,75.9,Motorcycle,Unpaved,Clear,Low,Parcel,0,0.4,5.5,Evening,Sunday,True,Weak,160.6
ORD13668,Birnin Kebbi Hub,Zuru,203.6,Keke (Tricycle),Paved,Clear,Medium,Food,0,1.4,8.1,Midday,Sunday,True,Strong,444.4
ORD13669,Birnin Kebbi Hub,Birnin Kebbi,7.5,Motorcycle,Unpaved,Clear,High,Parcel,0,6.7,6.9,Midday,Monday,False,Strong,33.9
ORD13670,Birnin Kebbi Hub,Aliero,29.8,Keke (Tricycle),Paved,Harmattan Dust,Medium,Parcel,2,0.4,1.6,Morning,Sunday,True,Weak,112.5
ORD13671,Birnin Kebbi Hub,Bunza,37.9,Van,Paved,Clear,Low,Bulk Goods,4,33.2,3.5,Morning,Friday,False,Weak,90.6
ORD13672,Birnin Kebbi Hub,Jega,53.1,Truck,Unpaved,Rain,High,Parcel,0,16.8,2.8,Midday,Wednesday,False,Weak,376.8
ORD13673,Birnin Kebbi Hub,Argungu,60.6,Keke (Tricycle),Paved,Clear,High,Food,0,8.5,3.7,Afternoon,Thursday,False,Weak,197.5
ORD13674,Birnin Kebbi Hub,Bunza,39.9,Van,Unpaved,Clear,Low,Documents,1,9.9,4.0,Morning,Sunday,True,Weak,105.1
ORD13675,Birnin Kebbi Hub,Aliero,33.7,Motorcycle,Unpaved,Clear,High,Food,2,10.7,7.0,Morning,Friday,False,Weak,149.9
ORD13676,Birnin Kebbi Hub,Kamba,187.0,Motorcycle,Unpaved,Clear,Medium,Bulk Goods,0,38.3,1.9,Morning,Saturday,True,Strong,508.5
ORD13677,Birnin Kebbi Hub,Bunza,38.9,Keke (Tricycle),Paved,Clear,Low,Bulk Goods,2,31.1,2.4,Evening,Sunday,True,Weak,108.7
ORD13678,Birnin Kebbi Hub,Argungu,59.2,Motorcycle,Paved,Harmattan Dust,Medium,Food,0,1.8,1.8,Morning,Friday,False,Weak,121.4
ORD13679,Birnin Kebbi Hub,Argungu,65.9,Motorcycle,Paved,Clear,Low,Parcel,0,7.5,1.3,Evening,Friday,False,Weak,86.1
ORD13680,Birnin Kebbi Hub,Jega,59.4,Keke (Tricycle),Unpaved,Clear,Medium,Food,0,1.3,1.5,Evening,Thursday,False,Strong,239.2
ORD13681,Birnin Kebbi Hub,Birnin Kebbi,5.8,Motorcycle,Paved,Rain,Medium,Food,2,3.8,2.6,Morning,Monday,False,Weak,42.6
ORD13682,Birnin Kebbi Hub,Bunza,54.6,Motorcycle,Paved,Harmattan Dust,Medium,Bulk Goods,2,38.8,1.0,Afternoon,Tuesday,False,No Signal,145.7
ORD13683,Birnin Kebbi Hub,Argungu,62.1,Keke (Tricycle),Unpaved,Clear,Low,Parcel,4,1.0,0.8,Morning,Wednesday,False,No Signal,236.7
ORD13684,Birnin Kebbi Hub,Argungu,81.2,Keke (Tricycle),Unpaved,Rain,Low,Parcel,1,2.6,2.7,Morning,Saturday,True,Strong,403.4
ORD13685,Birnin Kebbi Hub,Kamba,154.8,Motorcycle,Unpaved,Rain,Medium,Parcel,0,0.5,3.0,Morning,Friday,False,Weak,611.0
ORD13686,Birnin Kebbi Hub,Kamba,120.1,Keke (Tricycle),Paved,Clear,Low,Parcel,0,1.4,3.5,Morning,Monday,False,Strong,221.1
ORD13687,Birnin Kebbi Hub,Birnin Kebbi,6.8,Motorcycle,Paved,Rain,High,Food,1,6.2,2.6,Afternoon,Thursday,False,Strong,35.4
ORD13688,Birnin Kebbi Hub,Bunza,42.1,Motorcycle,Paved,Harmattan Dust,Low,Parcel,0,1.8,2.9,Afternoon,Sunday,True,Strong,80.7
ORD13689,Birnin Kebbi Hub,Birnin Kebbi,6.6,Keke (Tricycle),Paved,Clear,High,Food,0,1.1,4.2,Midday,Thursday,False,Strong,22.7
ORD13690,Birnin Kebbi Hub,Argungu,63.4,Motorcycle,Paved,Clear,Low,Documents,0,8.4,5.3,Midday,Friday,False,No Signal,88.2
ORD13691,Birnin Kebbi Hub,Jega,49.5,Keke (Tricycle),Unpaved,Clear,Medium,Parcel,0,0.2,4.9,Evening,Sunday,True,Strong,195.7
ORD13692,Birnin Kebbi Hub,Birnin Kebbi,6.4,Motorcycle,Paved,Harmattan Dust,Low,Parcel,0,0.3,2.4,Afternoon,Saturday,True,Weak,32.3
ORD13693,Birnin Kebbi Hub,Argungu,54.1,Motorcycle,Unpaved,Rain,High,Parcel,0,4.7,3.0,Evening,Thursday,False,Strong,311.4
ORD13694,Birnin Kebbi Hub,Bunza,47.4,Van,Unpaved,Rain,High,Parcel,4,0.7,0.5,Afternoon,Friday,False,Weak,294.9
ORD13695,Birnin Kebbi Hub,Birnin Kebbi,7.1,Van,Paved,Clear,Medium,Food,3,0.6,1.1,Evening,Saturday,True,Weak,51.8
ORD13696,Birnin Kebbi Hub,Yauri,147.6,Keke (Tricycle),Unpaved,Harmattan Dust,Low,Food,1,7.1,2.6,Afternoon,Thursday,False,Strong,591.0
ORD13697,Birnin Kebbi Hub,Birnin Kebbi,7.2,Motorcycle,Paved,Clear,Medium,Documents,0,3.1,3.0,Evening,Saturday,True,Weak,16.7
ORD13698,Birnin Kebbi Hub,Birnin Kebbi,2.9,Keke (Tricycle),Unpaved,Rain,Medium,Food,2,2.9,2.5,Afternoon,Tuesday,False,Weak,46.9
ORD13699,Birnin Kebbi Hub,Birnin Kebbi,6.4,Keke (Tricycle),Unpaved,Clear,High,Food,0,0.2,3.4,Evening,Friday,False,Weak,39.6
ORD13700,Birnin Kebbi Hub,Bunza,34.4,Motorcycle,Paved,Clear,Low,Food,0,6.5,3.5,Evening,Wednesday,False,Weak,56.8
ORD13701,Birnin Kebbi Hub,Jega,51.4,Motorcycle,Paved,Clear,Low,Parcel,2,4.5,4.6,Afternoon,Saturday,True,Weak,78.5
ORD13702,Birnin Kebbi Hub,Bunza,45.9,Keke (Tricycle),Paved,Rain,Medium,Documents,1,19.2,5.3,Morning,Wednesday,False,Weak,175.1
ORD13703,Birnin Kebbi Hub,Zuru,176.5,Keke (Tricycle),Paved,Harmattan Dust,Medium,Food,1,3.4,3.2,Evening,Saturday,True,Weak,492.1
ORD13704,Birnin Kebbi Hub,Zuru,172.5,Van,Paved,Rain,Medium,Documents,0,0.2,1.6,Morning,Monday,False,Weak,347.5
ORD13705,Birnin Kebbi Hub,Birnin Kebbi,2.9,Motorcycle,Paved,Harmattan Dust,Low,Food,0,7.4,3.8,Morning,Monday,False,Weak,25.8
ORD13706,Birnin Kebbi Hub,Birnin Kebbi,3.7,Motorcycle,Paved,Rain,Low,Parcel,0,7.6,4.8,Afternoon,Saturday,True,Strong,38.9
ORD13707,Birnin Kebbi Hub,Bunza,51.1,Van,Unpaved,Clear,Low,Parcel,0,5.1,2.7,Evening,Sunday,True,Strong,97.7
ORD13708,Birnin Kebbi Hub,Yauri,174.9,Motorcycle,Paved,Rain,Low,Parcel,0,10.7,3.8,Evening,Thursday,False,Strong,312.7
ORD13709,Birnin Kebbi Hub,Aliero,26.8,Van,Paved,Clear,Low,Food,0,3.2,2.8,Morning,Sunday,True,No Signal,55.7
ORD13710,Birnin Kebbi Hub,Birnin Kebbi,8.2,Keke (Tricycle),Paved,Harmattan Dust,Low,Food,1,6.5,4.4,Afternoon,Saturday,True,Weak,47.5
ORD13711,Birnin Kebbi Hub,Argungu,70.3,Motorcycle,Paved,Harmattan Dust,High,Bulk Goods,2,22.2,3.2,Evening,Wednesday,False,Weak,197.4
ORD13712,Birnin Kebbi Hub,Birnin Kebbi,4.2,Motorcycle,Paved,Clear,Low,Parcel,2,3.9,6.1,Morning,Saturday,True,Strong,40.9
ORD13713,Birnin Kebbi Hub,Kamba,136.2,Truck,Unpaved,Rain,Low,Parcel,2,1.3,2.9,Evening,Friday,False,Strong,532.2
ORD13714,Birnin Kebbi Hub,Aliero,39.6,Motorcycle,Unpaved,Clear,Medium,Bulk Goods,0,32.1,2.2,Midday,Friday,False,Strong,123.6
ORD13715,Birnin Kebbi Hub,Argungu,57.3,Motorcycle,Unpaved,Clear,Medium,Parcel,0,0.5,4.4,Afternoon,Monday,False,Weak,152.4
ORD13716,Birnin Kebbi Hub,Argungu,53.1,Motorcycle,Paved,Clear,Low,Food,0,8.1,1.7,Evening,Sunday,True,No Signal,85.8
ORD13717,Birnin Kebbi Hub,Aliero,34.6,Keke (Tricycle),Paved,Rain,High,Bulk Goods,3,22.6,2.3,Morning,Thursday,False,Strong,207.0
ORD13718,Birnin Kebbi Hub,Bunza,43.8,Motorcycle,Paved,Rain,Low,Food,2,11.6,1.7,Morning,Wednesday,False,Weak,97.6
ORD13719,Birnin Kebbi Hub,Kamba,167.9,Van,Paved,Clear,Low,Documents,2,2.6,2.5,Midday,Monday,False,Strong,198.5
ORD13720,Birnin Kebbi Hub,Aliero,44.1,Van,Unpaved,Clear,Low,Parcel,1,2.7,4.2,Evening,Friday,False,Weak,101.1
ORD13721,Birnin Kebbi Hub,Aliero,35.5,Truck,Paved,Clear,Medium,Food,0,1.9,6.2,Midday,Sunday,True,Strong,62.1
ORD13722,Birnin Kebbi Hub,Argungu,55.1,Keke (Tricycle),Paved,Rain,Medium,Bulk Goods,0,24.2,0.3,Evening,Monday,False,Strong,204.1
ORD13723,Birnin Kebbi Hub,Jega,53.1,Keke (Tricycle),Paved,Clear,Medium,Food,1,2.3,3.2,Midday,Monday,False,Strong,121.4
ORD13724,Birnin Kebbi Hub,Zuru,157.2,Motorcycle,Paved,Clear,Medium,Parcel,0,1.2,3.9,Midday,Sunday,True,Weak,212.1
ORD13725,Birnin Kebbi Hub,Kamba,104.9,Motorcycle,Paved,Clear,High,Food,1,6.6,0.3,Evening,Friday,False,No Signal,217.3
ORD13726,Birnin Kebbi Hub,Jega,55.7,Keke (Tricycle),Unpaved,Rain,Medium,Food,0,4.7,2.4,Evening,Wednesday,False,Strong,348.7
ORD13727,Birnin Kebbi Hub,Bunza,45.8,Truck,Paved,Clear,High,Bulk Goods,2,29.7,0.6,Midday,Wednesday,False,Strong,146.7
ORD13728,Birnin Kebbi Hub,Yauri,197.0,Motorcycle,Unpaved,Clear,Medium,Parcel,0,1.5,1.3,Morning,Friday,False,No Signal,510.6
ORD13729,Birnin Kebbi Hub,Argungu,61.6,Keke (Tricycle),Paved,Clear,Medium,Parcel,0,14.8,1.0,Afternoon,Wednesday,False,Weak,151.1
ORD13730,Birnin Kebbi Hub,Birnin Kebbi,2.0,Motorcycle,Paved,Clear,High,Parcel,1,5.9,3.9,Evening,Friday,False,Strong,24.8
ORD13731,Birnin Kebbi Hub,Zuru,147.2,Van,Paved,Clear,Medium,Documents,0,0.2,5.5,Midday,Friday,False,Strong,188.8
ORD13732,Birnin Kebbi Hub,Kamba,128.4,Van,Unpaved,Clear,High,Food,0,11.7,2.4,Evening,Saturday,True,Weak,436.0
ORD13733,Birnin Kebbi Hub,Bunza,34.6,Van,Paved,Harmattan Dust,Medium,Parcel,1,7.2,7.9,Morning,Wednesday,False,Strong,73.5
ORD13734,Birnin Kebbi Hub,Argungu,70.6,Motorcycle,Paved,Rain,Medium,Food,1,3.8,2.7,Midday,Thursday,False,Weak,157.5
ORD13735,Birnin Kebbi Hub,Bunza,43.8,Motorcycle,Unpaved,Clear,High,Food,1,0.2,2.4,Morning,Sunday,True,Strong,174.9
ORD13736,Birnin Kebbi Hub,Zuru,199.6,Motorcycle,Paved,Harmattan Dust,Low,Bulk Goods,0,25.2,4.8,Evening,Friday,False,Weak,304.8
ORD13737,Birnin Kebbi Hub,Bunza,31.2,Truck,Paved,Harmattan Dust,Medium,Food,2,0.2,3.2,Midday,Thursday,False,Weak,98.7
ORD13738,Birnin Kebbi Hub,Zuru,161.5,Motorcycle,Unpaved,Clear,High,Documents,0,0.4,2.0,Evening,Friday,False,Weak,593.7
ORD13739,Birnin Kebbi Hub,Bunza,45.2,Motorcycle,Unpaved,Rain,Low,Parcel,3,1.5,3.7,Evening,Thursday,False,Weak,165.8
ORD13740,Birnin Kebbi Hub,Argungu,62.0,Motorcycle,Paved,Clear,Medium,Food,3,1.9,0.9,Evening,Tuesday,False,Weak,118.5
ORD13741,Birnin Kebbi Hub,Birnin Kebbi,6.5,Motorcycle,Paved,Clear,Medium,Food,1,1.3,1.1,Evening,Monday,False,Weak,27.3
ORD13742,Birnin Kebbi Hub,Kamba,144.0,Van,Unpaved,Clear,Low,Food,3,2.5,1.9,Morning,Saturday,True,Strong,308.3
ORD13743,Birnin Kebbi Hub,Argungu,55.8,Motorcycle,Unpaved,Clear,Medium,Documents,0,2.0,0.7,Morning,Tuesday,False,Strong,165.1
ORD13744,Birnin Kebbi Hub,Argungu,65.8,Truck,Unpaved,Rain,Medium,Parcel,1,1.0,2.1,Midday,Wednesday,False,Weak,327.5
ORD13745,Birnin Kebbi Hub,Jega,55.8,Van,Unpaved,Harmattan Dust,Medium,Parcel,0,1.4,0.7,Afternoon,Tuesday,False,Strong,165.7
ORD13746,Birnin Kebbi Hub,Zuru,155.3,Truck,Paved,Rain,Low,Parcel,1,13.9,1.8,Afternoon,Wednesday,False,Strong,340.5
ORD13747,Birnin Kebbi Hub,Birnin Kebbi,7.3,Keke (Tricycle),Paved,Clear,High,Parcel,0,0.8,4.7,Evening,Wednesday,False,Weak,18.2
ORD13748,Birnin Kebbi Hub,Birnin Kebbi,7.2,Motorcycle,Paved,Clear,Medium,Parcel,2,3.1,2.7,Evening,Wednesday,False,No Signal,30.0
ORD13749,Birnin Kebbi Hub,Bunza,43.1,Motorcycle,Paved,Rain,Medium,Food,0,1.1,2.7,Morning,Thursday,False,Strong,106.6
ORD13750,Birnin Kebbi Hub,Birnin Kebbi,5.0,Keke (Tricycle),Paved,Clear,Low,Food,2,4.3,4.9,Evening,Wednesday,False,Weak,31.0
ORD13751,Birnin Kebbi Hub,Bunza,45.3,Keke (Tricycle),Unpaved,Rain,Medium,Food,0,1.8,3.4,Midday,Thursday,False,No Signal,282.9
ORD13752,Birnin Kebbi Hub,Jega,52.1,Motorcycle,Unpaved,Clear,Low,Parcel,1,0.9,2.8,Midday,Wednesday,False,Weak,107.2
ORD13753,Birnin Kebbi Hub,Bunza,42.3,Keke (Tricycle),Paved,Clear,Low,Food,3,1.0,1.3,Morning,Friday,False,Weak,107.0
ORD13754,Birnin Kebbi Hub,Bunza,49.3,Motorcycle,Paved,Clear,Low,Parcel,0,1.3,3.6,Midday,Sunday,True,Weak,74.8
ORD13755,Birnin Kebbi Hub,Bunza,52.0,Keke (Tricycle),Paved,Harmattan Dust,Low,Parcel,0,0.2,1.9,Evening,Wednesday,False,Weak,120.9
ORD13756,Birnin Kebbi Hub,Kamba,119.2,Keke (Tricycle),Paved,Clear,Low,Food,0,0.7,2.3,Afternoon,Tuesday,False,Strong,223.2
ORD13757,Birnin Kebbi Hub,Bunza,46.8,Motorcycle,Unpaved,Clear,High,Bulk Goods,2,22.3,0.7,Afternoon,Thursday,False,Strong,211.5
ORD13758,Birnin Kebbi Hub,Birnin Kebbi,6.4,Keke (Tricycle),Paved,Rain,Low,Bulk Goods,1,35.2,1.1,Midday,Thursday,False,Strong,54.5
ORD13759,Birnin Kebbi Hub,Birnin Kebbi,5.5,Truck,Paved,Harmattan Dust,Medium,Bulk Goods,0,28.2,0.3,Morning,Monday,False,Weak,32.1
ORD13760,Birnin Kebbi Hub,Zuru,171.1,Motorcycle,Unpaved,Clear,Low,Parcel,0,8.6,0.5,Midday,Thursday,False,Weak,353.5
ORD13761,Birnin Kebbi Hub,Zuru,179.9,Motorcycle,Paved,Clear,Low,Food,0,0.2,1.2,Morning,Saturday,True,Weak,218.0
ORD13762,Birnin Kebbi Hub,Jega,58.5,Keke (Tricycle),Unpaved,Rain,Low,Parcel,3,0.2,4.0,Afternoon,Friday,False,Weak,305.7
ORD13763,Birnin Kebbi Hub,Zuru,180.6,Keke (Tricycle),Unpaved,Clear,High,Food,0,2.8,11.6,Afternoon,Wednesday,False,Weak,1038.5
ORD13764,Birnin Kebbi Hub,Aliero,28.3,Truck,Paved,Rain,Low,Parcel,0,4.8,1.2,Morning,Saturday,True,No Signal,88.6
ORD13765,Birnin Kebbi Hub,Jega,55.5,Motorcycle,Unpaved,Clear,Medium,Documents,0,11.0,5.3,Afternoon,Tuesday,False,Strong,161.7
ORD13766,Birnin Kebbi Hub,Birnin Kebbi,5.7,Keke (Tricycle),Paved,Rain,Low,Food,0,2.4,5.2,Midday,Wednesday,False,Weak,29.7
ORD13767,Birnin Kebbi Hub,Birnin Kebbi,6.7,Van,Paved,Harmattan Dust,Medium,Documents,4,3.8,5.8,Morning,Monday,False,Weak,64.7
ORD13768,Birnin Kebbi Hub,Jega,72.5,Motorcycle,Unpaved,Clear,Medium,Documents,1,9.0,3.1,Afternoon,Monday,False,Strong,206.8
ORD13769,Birnin Kebbi Hub,Zuru,203.9,Keke (Tricycle),Paved,Rain,Low,Parcel,0,9.4,2.3,Morning,Tuesday,False,Strong,565.7
ORD13770,Birnin Kebbi Hub,Jega,51.2,Motorcycle,Paved,Clear,Medium,Documents,1,2.3,1.4,Evening,Friday,False,Strong,74.0
ORD13771,Birnin Kebbi Hub,Argungu,62.1,Keke (Tricycle),Paved,Clear,Low,Parcel,0,1.3,5.6,Evening,Wednesday,False,Strong,112.1
ORD13772,Birnin Kebbi Hub,Aliero,26.1,Motorcycle,Paved,Clear,High,Parcel,0,10.1,3.1,Morning,Friday,False,Weak,78.6
ORD13773,Birnin Kebbi Hub,Argungu,57.5,Motorcycle,Paved,Clear,Low,Food,1,2.5,2.1,Midday,Monday,False,Weak,82.8
ORD13774,Birnin Kebbi Hub,Jega,51.0,Van,Paved,Clear,Low,Food,0,10.7,1.1,Morning,Sunday,True,No Signal,78.3
ORD13775,Birnin Kebbi Hub,Argungu,70.8,Motorcycle,Paved,Harmattan Dust,Low,Bulk Goods,2,25.6,1.0,Morning,Friday,False,No Signal,142.4
ORD13776,Birnin Kebbi Hub,Aliero,35.8,Motorcycle,Paved,Clear,Medium,Bulk Goods,0,42.5,1.6,Midday,Saturday,True,Strong,80.5
ORD13777,Birnin Kebbi Hub,Kamba,136.1,Truck,Paved,Clear,Medium,Parcel,0,0.2,4.3,Morning,Tuesday,False,Strong,238.2
ORD13778,Birnin Kebbi Hub,Jega,54.1,Motorcycle,Paved,Clear,High,Food,1,0.3,0.9,Evening,Monday,False,Strong,115.9
ORD13779,Birnin Kebbi Hub,Birnin Kebbi,9.7,Van,Unpaved,Rain,Low,Parcel,2,6.7,2.9,Evening,Thursday,False,Strong,48.1
ORD13780,Birnin Kebbi Hub,Birnin Kebbi,5.0,Van,Paved,Clear,High,Food,0,4.7,1.3,Afternoon,Wednesday,False,Weak,32.3
ORD13781,Birnin Kebbi Hub,Birnin Kebbi,7.5,Keke (Tricycle),Unpaved,Rain,Low,Food,0,2.6,0.1,Evening,Saturday,True,Strong,48.4
ORD13782,Birnin Kebbi Hub,Argungu,71.2,Keke (Tricycle),Paved,Clear,Low,Parcel,3,11.3,0.5,Midday,Saturday,True,Strong,158.7
ORD13783,Birnin Kebbi Hub,Birnin Kebbi,3.9,Keke (Tricycle),Paved,Clear,Low,Bulk Goods,0,20.6,4.2,Midday,Sunday,True,Strong,16.5
ORD13784,Birnin Kebbi Hub,Jega,53.3,Keke (Tricycle),Unpaved,Harmattan Dust,High,Parcel,1,2.3,4.4,Midday,Tuesday,False,Weak,391.4
ORD13785,Birnin Kebbi Hub,Birnin Kebbi,5.2,Keke (Tricycle),Paved,Harmattan Dust,High,Parcel,0,3.3,3.8,Afternoon,Tuesday,False,Strong,33.4
ORD13786,Birnin Kebbi Hub,Kamba,127.3,Truck,Unpaved,Rain,Low,Parcel,1,1.0,1.3,Afternoon,Tuesday,False,Weak,508.4
ORD13787,Birnin Kebbi Hub,Argungu,70.5,Motorcycle,Paved,Clear,Low,Parcel,0,23.5,3.3,Midday,Wednesday,False,No Signal,100.5
ORD13788,Birnin Kebbi Hub,Birnin Kebbi,5.1,Van,Paved,Rain,High,Parcel,0,3.4,1.2,Morning,Wednesday,False,Strong,34.3
ORD13789,Birnin Kebbi Hub,Zuru,189.4,Van,Paved,Rain,Low,Parcel,2,5.1,10.5,Evening,Thursday,False,Strong,312.9
ORD13790,Birnin Kebbi Hub,Birnin Kebbi,4.9,Keke (Tricycle),Paved,Rain,High,Food,2,3.4,9.5,Midday,Saturday,True,Strong,44.3
ORD13791,Birnin Kebbi Hub,Argungu,59.0,Van,Paved,Rain,Medium,Parcel,0,4.8,3.5,Morning,Tuesday,False,Strong,122.5
ORD13792,Birnin Kebbi Hub,Birnin Kebbi,4.1,Truck,Paved,Harmattan Dust,Medium,Bulk Goods,1,34.5,2.0,Morning,Friday,False,Weak,39.8
ORD13793,Birnin Kebbi Hub,Birnin Kebbi,6.9,Van,Paved,Harmattan Dust,Medium,Documents,0,1.2,3.4,Evening,Saturday,True,Strong,20.7
ORD13794,Birnin Kebbi Hub,Yauri,137.2,Motorcycle,Paved,Rain,Medium,Food,1,3.1,6.5,Morning,Wednesday,False,No Signal,304.0
ORD13795,Birnin Kebbi Hub,Birnin Kebbi,7.6,Motorcycle,Paved,Clear,Medium,Bulk Goods,0,19.8,0.6,Evening,Sunday,True,Strong,50.3
ORD13796,Birnin Kebbi Hub,Aliero,33.0,Van,Unpaved,Harmattan Dust,Medium,Food,0,0.7,4.5,Evening,Tuesday,False,No Signal,105.2
ORD13797,Birnin Kebbi Hub,Birnin Kebbi,1.5,Keke (Tricycle),Paved,Rain,Low,Food,0,5.1,4.1,Midday,Friday,False,No Signal,18.4
ORD13798,Birnin Kebbi Hub,Aliero,39.7,Motorcycle,Paved,Harmattan Dust,High,Parcel,2,2.2,3.0,Evening,Friday,False,Weak,118.1
ORD13799,Birnin Kebbi Hub,Yauri,183.4,Keke (Tricycle),Unpaved,Clear,Low,Documents,0,3.6,3.6,Afternoon,Tuesday,False,Strong,593.4
ORD13800,Birnin Kebbi Hub,Bunza,44.3,Motorcycle,Paved,Rain,High,Parcel,0,2.7,0.6,Afternoon,Sunday,True,Weak,150.3
ORD13801,Birnin Kebbi Hub,Birnin Kebbi,6.0,Keke (Tricycle),Paved,Rain,Low,Parcel,3,2.2,3.0,Afternoon,Saturday,True,Weak,44.9
ORD13802,Birnin Kebbi Hub,Jega,58.8,Truck,Unpaved,Clear,High,Food,0,3.0,10.4,Midday,Saturday,True,Weak,280.4
ORD13803,Birnin Kebbi Hub,Birnin Kebbi,7.1,Motorcycle,Paved,Harmattan Dust,Low,Bulk Goods,0,21.2,2.3,Morning,Sunday,True,Weak,32.1
ORD13804,Birnin Kebbi Hub,Birnin Kebbi,3.4,Motorcycle,Paved,Clear,Low,Bulk Goods,1,19.5,1.2,Morning,Thursday,False,Weak,46.0
ORD13805,Birnin Kebbi Hub,Yauri,152.5,Motorcycle,Unpaved,Harmattan Dust,Low,Parcel,1,1.3,0.0,Evening,Tuesday,False,Weak,389.9
ORD13806,Birnin Kebbi Hub,Birnin Kebbi,3.8,Motorcycle,Paved,Harmattan Dust,Low,Food,1,1.6,1.5,Evening,Thursday,False,Strong,14.9
ORD13807,Birnin Kebbi Hub,Bunza,37.8,Motorcycle,Unpaved,Clear,Low,Parcel,0,5.1,2.2,Midday,Friday,False,Strong,81.4
ORD13808,Birnin Kebbi Hub,Birnin Kebbi,4.5,Keke (Tricycle),Paved,Harmattan Dust,Low,Documents,0,0.6,1.0,Midday,Tuesday,False,Strong,14.1
ORD13809,Birnin Kebbi Hub,Birnin Kebbi,6.5,Motorcycle,Unpaved,Clear,Medium,Parcel,0,3.8,1.1,Afternoon,Sunday,True,Weak,48.9
ORD13810,Birnin Kebbi Hub,Bunza,49.3,Motorcycle,Paved,Clear,High,Parcel,3,3.4,3.6,Morning,Monday,False,Strong,130.2
ORD13811,Birnin Kebbi Hub,Jega,49.7,Motorcycle,Paved,Harmattan Dust,Low,Parcel,0,9.8,2.6,Morning,Saturday,True,Weak,98.3
ORD13812,Birnin Kebbi Hub,Birnin Kebbi,6.7,Van,Unpaved,Clear,Medium,Food,0,4.1,3.9,Afternoon,Tuesday,False,Strong,37.5
